Stadt,PLZ,Strasse
Berlin,10365,Josef-Orlopp-Straße
Berlin,10365,Kietzer Weg
Berlin,10365,Kriemhildstraße
Berlin,10365,Landsberger Allee
Berlin,10365,Magdalenenstraße
Berlin,10365,Mauritiuskirchstraße
Berlin,10365,Möllendorffstraße
Berlin,10365,Nibelungenring
Berlin,10365,Normannenstraße
Berlin,10365,Ortliebstraße
Berlin,10365,Philosophenweg
Berlin,10365,Plonzstraße
Berlin,10365,Reinhardsbrunner Straße
Berlin,10365,Rhododendronweg
Berlin,10365,Roedeliusplatz
Berlin,10365,Rüdigerstraße
Berlin,10365,Rumoldstraße
Berlin,10365,Ruschestraße
Berlin,10365,Schottstraße
Berlin,10365,Schulze-Boysen-Straße
Berlin,10365,Siegfriedstraße
Berlin,10365,Silberweidenweg
Berlin,10365,Tasdorfer Straße
Berlin,10365,Volkerstraße
Berlin,10365,Wartenbergstraße
Berlin,10365,Wiesenweg
Berlin,10365,Wilhelm-Guddorf-Straße
Berlin,10365,Wotanstraße
Berlin,10367,Alfred-Jung-Straße
Berlin,10367,Am Gutspark
Berlin,10367,Am Stadtpark
Berlin,10367,Bernhard-Bästlein-Straße
Berlin,10367,Bleckmannweg
Berlin,10367,Bornitzstraße
Berlin,10367,Deutschmeisterstraße
Berlin,10367,Dottistraße
Berlin,10367,Eberhardstraße
Berlin,10367,Elli-Voigt-Straße
Berlin,10367,Hendrichplatz
Berlin,10367,Heringer Straße
Berlin,10367,Herzbergstraße
Berlin,10367,Hoenerweg
Berlin,10367,Josef-Orlopp-Straße
Berlin,10367,Kielblockstraße
Berlin,10367,Kubornstraße
Berlin,10367,Kunzeweg
Berlin,10367,Landsberger Allee
Berlin,10367,Loeperplatz
Berlin,10367,Möllendorffstraße
Berlin,10367,Normannenstraße
Berlin,10367,Parkaue
Berlin,10367,Paul-Junius-Straße
Berlin,10367,Paul-Zobel-Straße
Berlin,10367,Rathausstraße
Berlin,10367,Rudolf-Reusch-Straße
Berlin,10367,Ruschestraße
Berlin,10367,Rutnikstraße
Berlin,10367,Scheffelstraße
Berlin,10367,Storkower Straße
Berlin,10367,Vulkanstraße
Berlin,10367,Weißenseer Weg
Berlin,10369,Alfred-Jung-Straße
Berlin,10369,Anton-Saefkow-Platz
Berlin,10369,Arthur-Weisbrodt-Straße
Berlin,10369,Buggenhagenstraße
Berlin,10369,Erich-Kuttner-Straße
Berlin,10369,Ernst-Reinke-Straße
Berlin,10369,Franz-Jacob-Straße
Berlin,10369,Georg-Lehnig-Straße
Berlin,10369,Gustav-Zahnke-Straße
Berlin,10369,Herbert-Tschäpe-Straße
Berlin,10369,Hohenschönhauser Straße
Berlin,10369,Judith-Auer-Straße
Berlin,10369,Karl-Lade-Straße
Berlin,10369,Karl-Vesper-Straße
Berlin,10369,Landsberger Allee
Berlin,10369,Max-Brunnow-Straße
Berlin,10369,Möllendorffstraße
Berlin,10369,Oderbruchstraße
Berlin,10369,Otto-Marquardt-Straße
Berlin,10369,Paul-Junius-Straße
Berlin,10369,Rudolf-Seiffert-Straße
Berlin,10369,Storkower Straße
Berlin,10369,Weißenseer Weg
Berlin,10405,Belforter Straße
Berlin,10405,Chodowieckistraße
Berlin,10405,Christburger Straße
Berlin,10405,Danziger Straße
Berlin,10405,Diedenhofer Straße
Berlin,10405,Diesterwegstraße
Berlin,10405,Ella-Kay-Straße
Berlin,10405,Fröbelstraße
Berlin,10405,Greifswalder Straße
Berlin,10405,Heinrich-Roller-Straße
Berlin,10405,Immanuelkirchstraße
Berlin,10405,Jablonskistraße
Berlin,10405,Knaackstraße
Berlin,10405,Kollwitzstraße
Berlin,10405,Kolmarer Straße
Berlin,10405,Lilli-Henoch-Straße
Berlin,10405,Marienburger Straße
Berlin,10405,Mendelssohnstraße
Berlin,10405,Metzer Straße
Berlin,10405,Mollstraße
Berlin,10405,Mülhauser Straße
Berlin,10405,Otto-Braun-Straße
Berlin,10405,Prenzlauer Allee
Berlin,10405,Prenzlauer Berg
Berlin,10405,Raabestraße
Berlin,10405,Rykestraße
Berlin,10405,Saarbrücker Straße
Berlin,10405,Sredzkistraße
Berlin,10405,Straßburger Straße
Berlin,10405,Winsstraße
Berlin,10405,Wörther Straße
Berlin,10407,Altenescher Weg
Berlin,10407,Am Friedrichshain
Berlin,10407,Am Schweizer Garten
Berlin,10407,Am Weingarten
Berlin,10407,Anton-Saefkow-Straße
Berlin,10407,Bernhard-Lichtenberg-Straße
Berlin,10407,Bötzowstraße
Berlin,10407,Chrysanthemenstraße
Berlin,10407,Conrad-Blenkle-Straße
Berlin,10407,Cotheniusstraße
Berlin,10407,Cyanenstraße
Berlin,10407,Danziger Straße
Berlin,10407,Dietrich-Bonhoeffer-Straße
Berlin,10407,Erich-Boltze-Straße
Berlin,10407,Ernst-Fürstenberg-Straße
Berlin,10407,Esmarchstraße
Berlin,10407,Eugen-Schönhaar-Straße
Berlin,10407,Fritz-Riedel-Straße
Berlin,10407,Hans-Otto-Straße
Berlin,10407,Heinz-Bartsch-Straße
Berlin,10407,Heinz-Kapelle-Straße
Berlin,10407,Hohenschönhauser Straße
Berlin,10407,Hufelandstraße
Berlin,10407,John-Schehr-Straße
Berlin,10407,Käthe-Niederkirchner-Straße
Berlin,10407,Kniprodestraße
Berlin,10407,Landsberger Allee
Berlin,10407,Liselotte-Herrmann-Straße
Berlin,10407,Maiglöckchenstraße
Berlin,10407,Margarete-Sommer-Straße
Berlin,10407,Margarete-Walter-Straße
Berlin,10407,Ochtumweg
Berlin,10407,Oderbruchstraße
Berlin,10407,Oleanderstraße
Berlin,10407,Olga-Benario-Prestes-Straße
Berlin,10407,Pasteurstraße
Berlin,10407,Paul-Heyse-Straße
Berlin,10407,Rudi-Arndt-Straße
Berlin,10407,Rudolf-Schwarz-Straße
Berlin,10407,Schneeglöckchenstraße
Berlin,10407,Sigridstraße
Berlin,10407,Stedingerweg
Berlin,10407,Steengravenweg
Berlin,10407,Storkower Straße
Berlin,10407,Süderbrokweg
Berlin,10407,Syringenplatz
Berlin,10407,Syringenweg
Berlin,10407,Werner-Kube-Straße
Berlin,10409,Cohnstraße
Berlin,10409,Einsteinstraße
Berlin,10409,Erich-Weinert-Straße
Berlin,10409,Georg-Blank-Straße
Berlin,10409,Goethestraße
Berlin,10409,Greifswalder Straße
Berlin,10409,Grellstraße
Berlin,10409,Gubitzstraße
Berlin,10409,Gürtelstraße
Berlin,10409,Hanns-Eisler-Straße
Berlin,10409,Hosemannstraße
Berlin,10409,Krügerstraße
Berlin,10409,Küselstraße
Berlin,10409,Lindenhoekweg
Berlin,10409,Mandelstraße
Berlin,10409,Michelangelostraße
Berlin,10409,Naugarder Straße
Berlin,10409,Ostseestraße
Berlin,10409,Paul-Grasse-Straße
Berlin,10409,Pieskower Weg
Berlin,10409,Prenzlauer Allee
Berlin,10409,Preußstraße
Berlin,10409,Puccinistraße
Berlin,10409,Rietzestraße
Berlin,10409,Schieritzstraße
Berlin,10409,Sodtkestraße
Berlin,10409,Storkower Straße
Berlin,10409,Sültstraße
Berlin,10409,Thomas-Mann-Straße
Berlin,10409,Trachtenbrodtstraße
Berlin,10435,Arkonaplatz
Berlin,10435,Bernauer Straße
Berlin,10435,Choriner Straße
Berlin,10435,Danziger Straße
Berlin,10435,Fürstenberger Straße
Berlin,10435,Granseer Straße
Berlin,10435,Griebenowstraße
Berlin,10435,Hagenauer Straße
Berlin,10435,Husemannstraße
Berlin,10435,Kastanienallee
Berlin,10435,Knaackstraße
Berlin,10435,Kollwitzstraße
Berlin,10435,Kremmener Straße
Berlin,10435,Marthashof
Berlin,10435,Oderberger Straße
Berlin,10435,Rheinsberger Straße
Berlin,10435,Schönhauser Allee
Berlin,10435,Schwedter Straße
Berlin,10435,Sredzkistraße
Berlin,10435,Swinemünder Straße
Berlin,10435,Wolliner Straße
Berlin,10435,Wörther Straße
Berlin,10437,Ahlbecker Straße
Berlin,10437,Am Falkplatz
Berlin,10437,Buchholzer Straße
Berlin,10437,Cantianstraße
Berlin,10437,Danziger Straße
Berlin,10437,Dunckerstraße
Berlin,10437,Eberswalder Straße
Berlin,10437,Falkplatz
Berlin,10437,Gaudystraße
Berlin,10437,Gethsemanestraße
Berlin,10437,Gleimstraße
Berlin,10437,Gneiststraße
Berlin,10437,Göhrener Straße
Berlin,10437,Greifenhagener Straße
Berlin,10437,Hiddenseer Straße
Berlin,10437,Kopenhagener Straße
Berlin,10437,Korsörer Straße
Berlin,10437,Lettestraße
Berlin,10437,Lychener Straße
Berlin,10437,Milastraße
Berlin,10437,Pappelallee
Berlin,10437,Raumerstraße
Berlin,10437,Rhinower Straße
Berlin,10437,Schliemannstraße
Berlin,10437,Schönhauser Allee
Berlin,10437,Schwedter Straße
Berlin,10437,Senefelderstraße
Berlin,10437,Sonnenburger Straße
Berlin,10437,Stargarder Straße
Berlin,10437,Stubbenkammerstraße
Berlin,10437,Topsstraße
Berlin,10437,Ystader Straße
Berlin,10439,Aalesunder Straße
Berlin,10439,Andersenstraße
Berlin,10439,Behmstraße
Berlin,10439,Bergener Straße
Berlin,10439,Berliner Straße
Berlin,10439,Björnsonstraße
Berlin,10439,Bornholmer Straße
Berlin,10439,Czarnikauer Straße
Berlin,10439,Dänenstraße
Berlin,10439,Driesener Straße
Berlin,10439,Dunckerstraße
Berlin,10439,Erich-Weinert-Straße
Berlin,10439,Finnländische Straße
Berlin,10439,Glaßbrennerstraße
Berlin,10439,Gotlandstraße
Berlin,10439,Gudvanger Straße
Berlin,10439,Ibsenstraße
Berlin,10439,Isländische Straße
Berlin,10439,Kanzowstraße
Berlin,10439,Krügerstraße
Berlin,10439,Kuglerstraße
Berlin,10439,Lewaldstraße
Berlin,10439,Malmöer Straße
Berlin,10439,Meyerheimstraße
Berlin,10439,Nordkapstraße
Berlin,10439,Norwegerstraße
Berlin,10439,Paul-Robeson-Straße
Berlin,10439,Rodenbergstraße
Berlin,10439,Scherenbergstraße
Berlin,10439,Schivelbeiner Straße
Berlin,10439,Schonensche Straße
Berlin,10439,Schönfließer Straße
Berlin,10439,Schönhauser Allee
Berlin,10439,Seelower Straße
Berlin,10439,Stahlheimer Straße
Berlin,10439,Stavangerstraße
Berlin,10439,Tegnerstraße
Berlin,10439,Trelleborger Straße
Berlin,10439,Ueckermünder Straße
Berlin,10439,Varnhagenstraße
Berlin,10439,Wichertstraße
Berlin,10439,Wisbyer Straße
Berlin,10439,Zelterstraße
Berlin,10551,Arminiusstraße
Berlin,10551,Birkenstraße
Berlin,10551,Bredowstraße
Berlin,10551,Bremer Straße
Berlin,10551,Bugenhagenstraße
Berlin,10551,Ellen-Epstein-Straße
Berlin,10551,Emdener Straße
Berlin,10551,Erna-Samuel-Straße
Berlin,10551,Jonasstraße
Berlin,10551,Mathilde-Jacob-Platz
Berlin,10551,Oldenburger Straße
Berlin,10551,Putlitzstraße
Berlin,10551,Quitzowstraße
Berlin,10551,Siemensstraße
Berlin,10551,Stromstraße
Berlin,10551,Turmstraße
Berlin,10551,Unionstraße
Berlin,10551,Waldenserstraße
Berlin,10551,Waldstraße
Berlin,10551,Wiclefstraße
Berlin,10551,Wilhelmshavener Straße
Berlin,10553,Alt-Moabit
Berlin,10553,Berlichingenstraße
Berlin,10553,Beusselstraße
Berlin,10553,Erasmusstraße
Berlin,10553,Huttenstraße
Berlin,10553,Kaiserin-Augusta-Allee
Berlin,10553,Klarenbachstraße
Berlin,10553,Neues Ufer
Berlin,10553,Reuchlinstraße
Berlin,10553,Rostocker Straße
Berlin,10553,Sickingenstraße
Berlin,10553,Ufnaustraße
Berlin,10553,Wiebestraße
Berlin,10553,Wittstocker Straße
Berlin,10555,Agricolastraße
Berlin,10555,Alt-Moabit
Berlin,10555,Altonaer Straße
Berlin,10555,Bachstraße
Berlin,10555,Bochumer Straße
Berlin,10555,Bundesratufer
Berlin,10555,Cuxhavener Straße
Berlin,10555,Dortmunder Straße
Berlin,10555,Elberfelder Straße
Berlin,10555,Essener Straße
Berlin,10555,Eyke-von-Repkow-Platz
Berlin,10555,Flotowstraße
Berlin,10555,Gotzkowskystraße
Berlin,10555,Hansa-Ufer
Berlin,10555,Jagowstraße
Berlin,10555,Krefelder Straße
Berlin,10555,Lessingstraße
Berlin,10555,Levetzowstraße
Berlin,10555,Ottostraße
Berlin,10555,Schleswiger Ufer
Berlin,10555,Siegmunds Hof
Berlin,10555,Solinger Straße
Berlin,10555,Stromstraße
Berlin,10555,Thusnelda-Allee
Berlin,10555,Tile-Wardenberg-Straße
Berlin,10555,Turmstraße
Berlin,10555,Wikingerufer
Berlin,10555,Wullenweberstraße
Berlin,10555,Zinzendorfstraße
Berlin,10555,Zwinglistraße
Berlin,10557,Alexanderufer
Berlin,10557,Alice-Berend-Straße
Berlin,10557,Alt-Moabit
Berlin,10557,Altonaer Straße
Berlin,10557,Am Hamburger Bahnhof
Berlin,10557,Bartningallee
Berlin,10557,Calvinstraße
Berlin,10557,Claire-Waldoff-Promenade
Berlin,10557,Clara-Jaschke-Straße
Berlin,10557,Claudiusstraße
Berlin,10557,Döberitzer Straße
Berlin,10557,Elisabeth-Abegg-Straße
Berlin,10557,Ella-Trebe-Straße
Berlin,10557,Europaplatz
Berlin,10557,Feldzeugmeisterstraße
Berlin,10557,Flemingstraße
Berlin,10557,Flensburger Straße
Berlin,10557,Friedrich-Ebert-Platz
Berlin,10557,Friedrich-List-Ufer
Berlin,10557,Gerhardtstraße
Berlin,10557,Großer Stern
Berlin,10557,Händelallee
Berlin,10557,Hanseatenweg
Berlin,10557,Heidestraße
Berlin,10557,Helgoländer Ufer
Berlin,10557,Holsteiner Ufer
Berlin,10557,Invalidenstraße
Berlin,10557,Jean-Monnet-Straße
Berlin,10557,Joachim-Karnatz-Allee
Berlin,10557,John-Foster-Dulles-Allee
Berlin,10557,Joseph-Haydn-Straße
Berlin,10557,Katharina-Paulus-Straße
Berlin,10557,Kirchstraße
Berlin,10557,Klopstockstraße
Berlin,10557,Konrad-Adenauer-Straße
Berlin,10557,Kruppstraße
Berlin,10557,Lehrter Straße
Berlin,10557,Lesser-Ury-Weg
Berlin,10557,Ludwig-Erhard-Ufer
Berlin,10557,Lüneburger Straße
Berlin,10557,Melanchthonstraße
Berlin,10557,Otto-Dix-Straße
Berlin,10557,Otto-von-Bismarck-Allee
Berlin,10557,Paul-Löbe-Allee
Berlin,10557,Paulstraße
Berlin,10557,Platz der Republik
Berlin,10557,Rahel-Hirsch-Straße
Berlin,10557,Scheidemannstraße
Berlin,10557,Seydlitzstraße
Berlin,10557,Spenerstraße
Berlin,10557,Spreeweg
Berlin,10557,Straße des 17. Juni
Berlin,10557,Thomasiusstraße
Berlin,10557,Washingtonplatz
Berlin,10557,Werftstraße
Berlin,10557,Willy-Brandt-Straße
Berlin,10559,Alt-Moabit
Berlin,10559,Bandelstraße
Berlin,10559,Birkenstraße
Berlin,10559,Dreysestraße
Berlin,10559,Ellen-Epstein-Straße
Berlin,10559,Havelberger Straße
Berlin,10559,Kruppstraße
Berlin,10559,Lübecker Straße
Berlin,10559,Perleberger Straße
Berlin,10559,Pritzwalker Straße
Berlin,10559,Quitzowstraße
Berlin,10559,Rathenower Straße
Berlin,10559,Salzwedeler Straße
Berlin,10559,Stendaler Straße
Berlin,10559,Stephanplatz
Berlin,10559,Stephanstraße
Berlin,10559,Turmstraße
Berlin,10559,Wilsnacker Straße
Berlin,10585,Behaimstraße
Berlin,10585,Fritschestraße
Berlin,10585,Gierkeplatz
Berlin,10585,Gierkezeile
Berlin,10585,Haubachstraße
Berlin,10585,Hebbelstraße
Berlin,10585,Kaiser-Friedrich-Straße
Berlin,10585,Krumme Straße
Berlin,10585,Luisenplatz
Berlin,10585,Nithackstraße
Berlin,10585,Otto-Suhr-Allee
Berlin,10585,Richard-Wagner-Platz
Berlin,10585,Richard-Wagner-Straße
Berlin,10585,Schustehrusstraße
Berlin,10585,Spielhagenstraße
Berlin,10585,Stallstraße
Berlin,10585,Thrasoltstraße
Berlin,10585,Wilmersdorfer Straße
Berlin,10585,Wulfsheinstraße
Berlin,10585,Zauritzweg
Berlin,10585,Zillestraße
Berlin,10587,Abbestraße
Berlin,10587,Alt-Lietzow
Berlin,10587,Arcostraße
Berlin,10587,Brauhofstraße
Berlin,10587,Carnotstraße
Berlin,10587,Cauerstraße
Berlin,10587,Charlottenburger Ufer
Berlin,10587,Dovestraße
Berlin,10587,Einsteinufer
Berlin,10587,Englische Straße
Berlin,10587,Eosanderstraße
Berlin,10587,Ernst-Reuter-Platz
Berlin,10587,Franklinstraße
Berlin,10587,Fraunhoferstraße
Berlin,10587,Galvanistraße
Berlin,10587,Guerickestraße
Berlin,10587,Gutenbergstraße
Berlin,10587,Hallerstraße
Berlin,10587,Hannah-Karminski-Straße
Berlin,10587,Hardenbergstraße
Berlin,10587,Heisenbergstraße
Berlin,10587,Helmholtzstraße
Berlin,10587,Iburger Ufer
Berlin,10587,Kohlrauschstraße
Berlin,10587,Lohmeyerstraße
Berlin,10587,Loschmidtstraße
Berlin,10587,Lüdtgeweg
Berlin,10587,Marchstraße
Berlin,10587,Margarete-Kühn-Straße
Berlin,10587,Morsestraße
Berlin,10587,Otto-Dibelius-Straße
Berlin,10587,Pascalstraße
Berlin,10587,Röntgenstraße
Berlin,10587,Salzufer
Berlin,10587,Warburgzeile
Berlin,10587,Wintersteinstraße
Berlin,10589,Am Spreebord
Berlin,10589,Bonhoefferufer
Berlin,10589,Brahestraße
Berlin,10589,Darwinstraße
Berlin,10589,Fabriciusstraße
Berlin,10589,Gallesteig
Berlin,10589,Gaußstraße
Berlin,10589,Goslarer Platz
Berlin,10589,Goslarer Ufer
Berlin,10589,Harlingeroder Weg
Berlin,10589,Herschelstraße
Berlin,10589,Ilsenburger Straße
Berlin,10589,Kaiserin-Augusta-Allee
Berlin,10589,Kamminer Straße
Berlin,10589,Keplerstraße
Berlin,10589,Klaustaler Straße
Berlin,10589,Lambertstraße
Berlin,10589,Lise-Meitner-Straße
Berlin,10589,Max-Dohrn-Straße
Berlin,10589,Mierendorffplatz
Berlin,10589,Mierendorffstraße
Berlin,10589,Mindener Straße
Berlin,10589,Nordhauser Straße
Berlin,10589,Olbersstraße
Berlin,10589,Osnabrücker Straße
Berlin,10589,Quedlinburger Straße
Berlin,10589,Scheinerweg
Berlin,10589,Sömmeringstraße
Berlin,10589,Struvesteig
Berlin,10589,Tauroggener Straße
Berlin,10589,Tegeler Weg
Berlin,10589,Treseburger Straße
Berlin,10589,Wernigeroder Straße
Berlin,10623,Bleibtreustraße
Berlin,10623,Carmerstraße
Berlin,10623,Else-Ury-Bogen
Berlin,10623,Fasanenstraße
Berlin,10623,Goethestraße
Berlin,10623,Grolmanstraße
Berlin,10623,Hardenbergplatz
Berlin,10623,Hardenbergstraße
Berlin,10623,Herbert-Lewin-Platz
Berlin,10623,Jeanne-Mammen-Bogen
Berlin,10623,Jebensstraße
Berlin,10623,Joachimsthaler Straße
Berlin,10623,Kantstraße
Berlin,10623,Knesebeckstraße
Berlin,10623,Kurfürstendamm
Berlin,10623,Lotte-Lenya-Bogen
Berlin,10623,Müller-Breslau-Straße
Berlin,10623,Savignyplatz
Berlin,10623,Schillerstraße
Berlin,10623,Steinplatz
Berlin,10623,Straße des 17. Juni
Berlin,10623,Tiergartenufer
Berlin,10623,Uhlandstraße
Berlin,10623,Wegelystraße
Berlin,10625,Am Schillertheater
Berlin,10625,Bismarckstraße
Berlin,10625,Goethestraße
Berlin,10625,Herderstraße
Berlin,10625,Kantstraße
Berlin,10625,Karl-August-Platz
Berlin,10625,Leibnizstraße
Berlin,10625,Marie-Elisabeth-Lüders-Straße
Berlin,10625,Pestalozzistraße
Berlin,10625,Schillerstraße
Berlin,10625,Schlüterstraße
Berlin,10625,Weimarer Straße
Berlin,10625,Wielandstraße
Berlin,10627,Bismarckstraße
Berlin,10627,Fritschestraße
Berlin,10627,Goethepark
Berlin,10627,Kaiser-Friedrich-Straße
Berlin,10627,Kantstraße
Berlin,10627,Krumme Straße
Berlin,10627,Pestalozzistraße
Berlin,10627,Rückertstraße
Berlin,10627,Schillerstraße
Berlin,10627,Sesenheimer Straße
Berlin,10627,Stuttgarter Platz
Berlin,10627,Wilmersdorfer Straße
Berlin,10627,Windscheidstraße
Berlin,10629,Clausewitzstraße
Berlin,10629,Dahlmannstraße
Berlin,10629,Droysenstraße
Berlin,10629,Gervinusstraße
Berlin,10629,Giesebrechtstraße
Berlin,10629,Hindemithplatz
Berlin,10629,Leibnizstraße
Berlin,10629,Lewishamstraße
Berlin,10629,Mommsenstraße
Berlin,10629,Niebuhrstraße
Berlin,10629,Roscherstraße
Berlin,10629,Schlüterstraße
Berlin,10629,Sybelstraße
Berlin,10629,Waitzstraße
Berlin,10629,Walter-Benjamin-Platz
Berlin,10629,Wielandstraße
Berlin,10629,Wilmersdorfer Straße
Berlin,10707,Bayerische Straße
Berlin,10707,Bleibtreustraße
Berlin,10707,Brandenburgische Straße
Berlin,10707,Bregenzer Straße
Berlin,10707,Darmstädter Straße
Berlin,10707,Duisburger Straße
Berlin,10707,Düsseldorfer Straße
Berlin,10707,Fehrbelliner Platz
Berlin,10707,Konstanzer Straße
Berlin,10707,Kurfürstendamm
Berlin,10707,Lietzenburger Straße
Berlin,10707,Olivaer Platz
Berlin,10707,Pariser Straße
Berlin,10707,Pommersche Straße
Berlin,10707,Sächsische Straße
Berlin,10707,Schlüterstraße
Berlin,10707,Wielandstraße
Berlin,10707,Wittelsbacherstraße
Berlin,10707,Württembergische Straße
Berlin,10707,Xantener Straße
Berlin,10707,Zähringerstraße
Berlin,10709,Albrecht-Achilles-Straße
Berlin,10709,Ballenstedter Straße
Berlin,10709,Bielefelder Straße
Berlin,10709,Blüthgenstraße
Berlin,10709,Brandenburgische Straße
Berlin,10709,Carionweg
Berlin,10709,Cicerostraße
Berlin,10709,Eisenzahnstraße
Berlin,10709,Johann-Georg-Straße
Berlin,10709,Konstanzer Straße
Berlin,10709,Kurfürstendamm
Berlin,10709,Lehniner Platz
Berlin,10709,Mansfelder Straße
Berlin,10709,Münstersche Straße
Berlin,10709,Nestorstraße
Berlin,10709,Paderborner Straße
Berlin,10709,Paulsborner Brücke
Berlin,10709,Paulsborner Straße
Berlin,10709,Ravensberger Straße
Berlin,10709,Ruhrstraße
Berlin,10709,Schweidnitzer Straße
Berlin,10709,Seesener Straße
Berlin,10709,Sesselmannweg
Berlin,10709,Westfälische Straße
Berlin,10711,Bornimer Straße
Berlin,10711,Bornstedter Straße
Berlin,10711,Damaschkestraße
Berlin,10711,Georg-Wilhelm-Straße
Berlin,10711,Halberstädter Straße
Berlin,10711,Halenseestraße
Berlin,10711,Heilbronner Straße
Berlin,10711,Hektorstraße
Berlin,10711,Joachim-Friedrich-Straße
Berlin,10711,Johann-Sigismund-Straße
Berlin,10711,Karlsruher Straße
Berlin,10711,Katharinenstraße
Berlin,10711,Kronprinzendamm
Berlin,10711,Kurfürstendamm
Berlin,10711,Lützenstraße
Berlin,10711,Markgraf-Albrecht-Straße
Berlin,10711,Nedlitzer Straße
Berlin,10711,Nestorstraße
Berlin,10711,Rathenauplatz
Berlin,10711,Ringbahnstraße
Berlin,10711,Schwarzbacher Straße
Berlin,10711,Seesener Straße
Berlin,10711,Storkwinkel
Berlin,10711,Wangenheimsteg
Berlin,10711,Westfälische Straße
Berlin,10713,Aachener Straße
Berlin,10713,Barstraße
Berlin,10713,Bechstedter Weg
Berlin,10713,Berliner Straße
Berlin,10713,Birger-Forell-Platz
Berlin,10713,Blissestraße
Berlin,10713,Brabanter Platz
Berlin,10713,Brabanter Straße
Berlin,10713,Brandenburgische Straße
Berlin,10713,Brienner Straße
Berlin,10713,Detmolder Straße
Berlin,10713,Ermslebener Weg
Berlin,10713,Gieselerstraße
Berlin,10713,Hoffmann-von-Fallersleben-Platz
Berlin,10713,Hohenzollerndamm
Berlin,10713,Kahlstraße
Berlin,10713,Kalischer Straße
Berlin,10713,Kalkhorster Straße
Berlin,10713,Kaubstraße
Berlin,10713,Mannheimer Straße
Berlin,10713,Mansfelder Straße
Berlin,10713,Maxdorfer Steig
Berlin,10713,Mecklenburgische Straße
Berlin,10713,Paretzer Straße
Berlin,10713,Rudolstädter Straße
Berlin,10713,Sächsische Straße
Berlin,10713,Sigmaringer Straße
Berlin,10713,Wallenbergstraße
Berlin,10713,Warneckstraße
Berlin,10713,Wegenerstraße
Berlin,10713,Wilhelmsaue
Berlin,10715,Am Volkspark
Berlin,10715,Babelsberger Straße
Berlin,10715,Badensche Straße
Berlin,10715,Berliner Straße
Berlin,10715,Bernhardstraße
Berlin,10715,Bruchsaler Straße
Berlin,10715,Bundesallee
Berlin,10715,Bundesplatz
Berlin,10715,Detmolder Straße
Berlin,10715,Durlacher Straße
Berlin,10715,Gerdauer Straße
Berlin,10715,Hildegardstraße
Berlin,10715,Koblenzer Straße
Berlin,10715,Landhausstraße
Berlin,10715,Livländische Straße
Berlin,10715,Mainzer Straße
Berlin,10715,Mehlitzstraße
Berlin,10715,Prinzregentenstraße
Berlin,10715,Schoelerpark
Berlin,10715,Schrammstraße
Berlin,10715,Straße am Schoelerpark
